MunicipalityId;Name;Status;District;County;Area;Population;Latitude;Longitude
18926;Csolnok;kozseg;Esztergomi;Komarom-Esztergom;1871;3044;47.6946;18.7176
18935;Tarjan;kozseg;Tatabanyai;Komarom-Esztergom;4307;2682;47.6088;18.5063
18944;Boldogkoujfalu;kozseg;Gonci;Borsod-Abauj-Zemplen;1098;594;48.3184;21.2411
18953;Ozmanbuk;kozseg;Zalaegerszegi;Zala;669;201;46.9242;16.6709
18962;Kaposszekcso;kozseg;Dombovari;Tolna;1562;1457;46.3297;18.13
18971;Fehergyarmat;varos;Fehergyarmati;Szabolcs-Szatmar-Bereg;5246;7898;47.9851;22.5168
18980;Fadd;nagykozseg;Tolnai;Tolna;6754;3986;46.4664;18.8253
18999;Ferencszallas;kozseg;Szegedi;Csongrad;579;587;46.2168;20.3528
19008;Belvardgyula;kozseg;Bolyi;Baranya;1723;365;45.9729;18.4327
19017;Visnye;kozseg;Kaposvari;Somogy;2438;216;46.1913;17.6767
19026;Pusztakovacsi;kozseg;Marcali;Somogy;4338;791;46.5304;17.574
19035;Tet;varos;Teti;Gyor-Moson-Sopron;5635;4169;47.516;17.5167
19044;Szurdokpuspoki;kozseg;Pasztoi;Nograd;2670;1813;47.8525;19.6956
19053;Kisasszond;kozseg;Kaposvari;Somogy;784;173;46.331;17.6414
19062;Arpadhalom;kozseg;Szentesi;Csongrad;4520;483;46.6177;20.5506
19080;Sojtor;kozseg;Zalaegerszegi;Zala;3617;1431;46.6701;16.8537
19099;Szentpeterszeg;kozseg;Berettyoujfalui;Hajdu-Bihar;2551;1091;47.2366;21.6204
19105;Zubogy;kozseg;Putnoki;Borsod-Abauj-Zemplen;1143;482;48.3803;20.5749
19114;Lovasbereny;kozseg;Szekesfehervari;Fejer;6062;2598;47.31;18.5527
19123;Gyongyossolymos;kozseg;Gyongyosi;Heves;6485;2733;47.8169;19.9332
19132;Katoly;kozseg;Pecsvaradi;Baranya;875;261;46.0611;18.451
19141;Kamond;kozseg;Devecseri;Veszprem;2050;415;47.1483;17.2034
19150;Homokszentgyorgy;kozseg;Barcsi;Somogy;4964;1018;46.116;17.569
19169;Szabolcs;kozseg;Nyiregyhazi;Szabolcs-Szatmar-Bereg;588;405;48.1718;21.4955
19178;Petrikeresztur;kozseg;Zalaegerszegi;Zala;877;354;46.7361;16.7243
19187;Fityehaz;kozseg;Nagykanizsai;Zala;650;639;46.375;16.9059
19196;Nagyvazsony;kozseg;Veszpremi;Veszprem;7629;1791;46.9835;17.6985
19202;Duzs;kozseg;Tamasi;Tolna;1127;231;46.4922;18.3803
19211;Nabrad;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;1767;928;48.0053;22.4464
19220;Ricse;nagykozseg;Cigandi;Borsod-Abauj-Zemplen;2475;1760;48.3232;21.9724
19239;Level;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;2492;2005;47.8931;17.1999
19248;Tesa;kozseg;Szobi;Pest;438;75;48.033;18.8417
19257;Okany;kozseg;Sarkadi;Bekes;7062;2377;46.8975;21.3495
19266;Szil;kozseg;Csornai;Gyor-Moson-Sopron;3102;1334;47.5013;17.232
19275;Ziliz;kozseg;Edelenyi;Borsod-Abauj-Zemplen;926;366;48.2515;20.7918
19284;Ciko;kozseg;Bonyhadi;Tolna;1986;815;46.2537;18.5591
19293;Galvacs;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1504;86;48.4194;20.7779
19309;Gyorsovenyhaz;kozseg;Gyori;Gyor-Moson-Sopron;2421;834;47.6901;17.3738
19318;Osagard;kozseg;Retsagi;Nograd;1092;317;47.8579;19.1954
19327;Borota;kozseg;Janoshalmai;Bacs-Kiskun;8180;1271;46.2657;19.2232
19336;Veszpremgalsa;kozseg;Sumegi;Veszprem;871;259;47.0929;17.2669
19345;Ketvolgy;kozseg;Szentgotthardi;Vas;628;86;46.8837;16.2236
19354;Perkata;nagykozseg;Dunaujvarosi;Fejer;7452;3923;47.048;18.7901
19363;Babolna;varos;Komaromi;Komarom-Esztergom;3355;3860;47.6422;17.9787
19372;Matranovak;kozseg;Batonyterenyei;Nograd;2697;1704;48.0388;19.9814
19381;Tiszaladany;kozseg;Tokaji;Borsod-Abauj-Zemplen;2219;635;48.065;21.4137
19390;Belmegyer;kozseg;Bekesi;Bekes;6305;901;46.872;21.179
19406;Bukkmogyorosd;kozseg;Ozdi;Borsod-Abauj-Zemplen;990;127;48.1286;20.3549
19415;Pecs;megyeszekhely;Pecsi;Baranya;16277;142873;46.0766;18.228
19424;Kisar;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;1543;1105;48.0571;22.5153
19433;Mezokovesd;varos;Mezokovesdi;Borsod-Abauj-Zemplen;10049;16072;47.8098;20.5661
19442;Somogyvar;kozseg;Fonyodi;Somogy;5299;1586;46.5799;17.6524
19451;Kutaso;kozseg;Pasztoi;Nograd;605;96;47.9476;19.5414
19460;Balatonendred;kozseg;Siofoki;Somogy;4002;1281;46.8362;17.9766
19479;Kustanszeg;kozseg;Zalaegerszegi;Zala;1142;426;46.7853;16.6799
19488;Csehi;kozseg;Vasvari;Vas;934;231;47.0368;16.9436
19497;Nogradsipek;kozseg;Szecsenyi;Nograd;2013;655;48.0086;19.5009
19503;Galgaheviz;kozseg;Aszodi;Pest;3118;2535;47.6223;19.5558
19512;Alsonemesapati;kozseg;Zalaegerszegi;Zala;1451;669;46.8539;16.9352
19521;Szoce;kozseg;Kormendi;Vas;1871;281;46.8879;16.5698
19530;Szakmar;kozseg;Kalocsai;Bacs-Kiskun;7464;1220;46.5554;19.0759
19549;Szar;kozseg;Bicskei;Fejer;2263;1719;47.4788;18.5185
19558;Gyugye;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;433;241;47.9224;22.5692
19567;Pely;kozseg;Hevesi;Heves;9030;1360;47.4917;20.3416
19576;Krasznokvajda;kozseg;Encsi;Borsod-Abauj-Zemplen;1144;465;48.47;20.9701
19585;Pincehely;nagykozseg;Tamasi;Tolna;5009;2124;46.682;18.4398
19594;Pusztaottlaka;kozseg;Mezokovacshazai;Bekes;1887;322;46.5417;21.0062
19600;Makkoshotyka;kozseg;Sarospataki;Borsod-Abauj-Zemplen;1041;810;48.3564;21.5186
19619;Iharos;kozseg;Csurgoi;Somogy;2268;450;46.3383;17.096
19628;Mezobereny;varos;Bekesi;Bekes;11853;9809;46.824;21.0291
19637;Pali;kozseg;Csornai;Gyor-Moson-Sopron;1958;414;47.4748;17.1662
19646;Ofalu;kozseg;Pecsvaradi;Baranya;985;349;46.2208;18.5302
19655;Mariapocs;varos;Nyirbatori;Szabolcs-Szatmar-Bereg;2209;2046;47.8793;22.0259
19664;Alsodobsza;kozseg;Szerencsi;Borsod-Abauj-Zemplen;1068;274;48.1805;21.0003
19673;Ujker;kozseg;Soproni;Gyor-Moson-Sopron;3238;1010;47.4631;16.8145
19682;Ujlengyel;kozseg;Dabasi;Pest;2625;1688;47.2323;19.4443
19691;Tetetlen;kozseg;Puspokladanyi;Hajdu-Bihar;3211;1368;47.3137;21.3041
19707;Buj;kozseg;Ibranyi;Szabolcs-Szatmar-Bereg;3276;2246;48.0991;21.6465
19716;Nagykoros;varos;Nagykorosi;Pest;22794;23517;47.0374;19.7863
19725;Versend;kozseg;Bolyi;Baranya;1413;919;45.9954;18.5125
19734;Kemeneshogyesz;kozseg;Papai;Veszprem;2608;477;47.355;17.2982
19743;Olaszfa;kozseg;Vasvari;Vas;1654;370;47.0135;16.8841
19752;Nyalka;kozseg;Pannonhalmi;Gyor-Moson-Sopron;1286;463;47.5438;17.8081
19761;Kerkaskapolna;kozseg;Kormendi;Vas;920;65;46.7848;16.4272
19770;Osztopan;kozseg;Kaposvari;Somogy;2283;766;46.5184;17.6689
19789;Kecel;varos;Kiskorosi;Bacs-Kiskun;11448;8376;46.5238;19.2533
19798;Szalmatercs;kozseg;Szecsenyi;Nograd;758;415;48.122;19.6376
19813;Ketpo;kozseg;Mezoturi;Jasz-Nagykun-Szolnok;6676;663;47.0743;20.4821
19831;Szilagy;kozseg;Pecsi;Baranya;1155;252;46.102;18.4061
19840;Hernadvecse;kozseg;Encsi;Borsod-Abauj-Zemplen;1694;1105;48.4417;21.1687
19859;Nemespatro;kozseg;Nagykanizsai;Zala;1225;245;46.3238;17.0023
19868;Papadereske;kozseg;Papai;Veszprem;575;266;47.2925;17.4002
19877;Nagypall;kozseg;Pecsvaradi;Baranya;713;338;46.1448;18.4572
19886;Vachartyan;kozseg;Vaci;Pest;1211;1779;47.727;19.2537
19895;Hernyek;kozseg;Lenti;Zala;1031;68;46.6497;16.642
19901;Csanyoszro;kozseg;Sellyei;Baranya;2856;597;45.8812;17.9074
19910;Kiskassa;kozseg;Siklosi;Baranya;1333;219;45.9532;18.3975
19929;Bokahaza;kozseg;Keszthelyi;Zala;670;251;46.7736;17.106
19938;Pusztahencse;kozseg;Paksi;Tolna;3171;931;46.5943;18.7141
19947;Szalkszentmarton;kozseg;Kunszentmiklosi;Bacs-Kiskun;8208;2778;46.9755;19.0133
19956;Biharkeresztes;varos;Berettyoujfalui;Hajdu-Bihar;4926;4050;47.1313;21.7192
19965;Matraballa;kozseg;Petervasarai;Heves;2636;756;47.9831;20.0199
19974;Fabiansebestyen;kozseg;Szentesi;Csongrad;7173;1913;46.6738;20.4506
19983;Soltvadkert;varos;Kiskorosi;Bacs-Kiskun;10886;7259;46.582;19.3943
19992;Kemecse;varos;Kemecsei;Szabolcs-Szatmar-Bereg;3894;4777;48.0678;21.7987
20002;Csakvar;varos;Bicskei;Fejer;11876;5339;47.3918;18.4641
20011;Bagamer;nagykozseg;Nyiradonyi;Hajdu-Bihar;4702;2498;47.4455;21.9919
20039;Getye;kozseg;Keszthelyi;Zala;666;86;46.7629;17.0696
20048;Barna;kozseg;Salgotarjani;Nograd;1539;973;48.1006;19.9338
20057;Somogyegres;kozseg;Tabi;Somogy;1081;152;46.6758;18.0267
20066;Nyarsapat;kozseg;Nagykorosi;Pest;5403;1881;47.1012;19.8017
20075;Matramindszent;kozseg;Batonyterenyei;Nograd;1673;786;47.9803;19.9324
20084;Kemenesszentmarton;kozseg;Celldomolki;Vas;429;195;47.2936;17.1634
20093;Torokkoppany;kozseg;Tabi;Somogy;2580;468;46.6014;18.0506
20109;Koszegszerdahely;kozseg;Koszegi;Vas;737;472;47.3406;16.5157
20118;Erk;kozseg;Hevesi;Heves;2168;914;47.6094;20.0764
20127;Tata;varos;Tatai;Komarom-Esztergom;7811;23441;47.6501;18.3181
20136;Rabasebes;kozseg;Csornai;Gyor-Moson-Sopron;539;72;47.4401;17.241
20145;Csesztve;kozseg;Balassagyarmati;Nograd;1625;327;48.0144;19.2776
20154;Daka;kozseg;Papai;Veszprem;2540;621;47.2868;17.4277
20163;Naszaly;kozseg;Tatai;Komarom-Esztergom;3022;2329;47.698;18.2635
20172;Tiszabezded;kozseg;Zahonyi;Szabolcs-Szatmar-Bereg;1864;1781;48.3622;22.1526
20181;Tiszaroff;kozseg;Kunhegyesi;Jasz-Nagykun-Szolnok;5249;1522;47.398;20.4383
20190;Lucfalva;kozseg;Salgotarjani;Nograd;1410;586;48.0308;19.6906
20206;Seregelyes;nagykozseg;Szekesfehervari;Fejer;7819;4245;47.1116;18.5786
20215;Paradsasvar;kozseg;Petervasarai;Heves;1694;332;47.9121;19.9781
20233;Jakfalva;kozseg;Putnoki;Borsod-Abauj-Zemplen;906;460;48.333;20.5712
20242;Hered;kozseg;Hatvani;Heves;1396;1808;47.7044;19.6336
20251;Csehbanya;kozseg;Ajkai;Veszprem;1283;305;47.1818;17.6842
20260;Tivadar;kozseg;Fehergyarmati;Szabolcs-Szatmar-Bereg;480;179;48.0636;22.5136
20279;Vemend;kozseg;Mohacsi;Baranya;3181;1315;46.1569;18.6173
20288;Egyed;kozseg;Csornai;Gyor-Moson-Sopron;1343;488;47.5217;17.3379
20297;Kiskunfelegyhaza;varos;Kiskunfelegyhazi;Bacs-Kiskun;25630;29306;46.7113;19.8503
20303;Apagy;kozseg;Nyiregyhazi;Szabolcs-Szatmar-Bereg;3199;2361;47.9594;21.9348
20312;Kiskutas;kozseg;Zalaegerszegi;Zala;469;172;46.9122;16.7952
20321;Rinyaujnep;kozseg;Barcsi;Somogy;828;48;46.0793;17.3528
20330;Somogygeszti;kozseg;Kaposvari;Somogy;2171;387;46.5195;17.7836
20349;Vashosszufalu;kozseg;Sarvari;Vas;1392;342;47.1127;17.0597
20358;Eloszallas;nagykozseg;Dunaujvarosi;Fejer;3998;2207;46.8316;18.8219
20367;Pornoapati;kozseg;Szombathelyi;Vas;1514;354;47.1561;16.4659
20376;Almaskeresztur;kozseg;Szigetvari;Baranya;1303;75;46.1196;17.8945
20385;Merges;kozseg;Teti;Gyor-Moson-Sopron;651;107;47.6024;17.4426
20394;Vasasszonyfa;kozseg;Szombathelyi;Vas;1065;364;47.3124;16.6719
20400;Gyomore;kozseg;Teti;Gyor-Moson-Sopron;2049;1246;47.5007;17.5647
20419;Ujleta;kozseg;Nyiradonyi;Hajdu-Bihar;3042;1119;47.4625;21.8767
20428;Szeleveny;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;4539;1022;46.8035;20.1973
20437;Magyarpolany;kozseg;Ajkai;Veszprem;2697;1241;47.1685;17.5468
20446;Tiszainoka;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;1792;378;46.9061;20.1522
20455;Csanadapaca;kozseg;Oroshazi;Bekes;5130;2366;46.5402;20.8846
20464;Baranyahidveg;kozseg;Sellyei;Baranya;849;165;45.8462;18.0238
20473;Kaposvar;megyeszekhely;Kaposvari;Somogy;11359;61441;46.3565;17.7887
20482;Alsoberecki;kozseg;Satoraljaujhelyi;Borsod-Abauj-Zemplen;686;713;48.345;21.6874
20491;Eger;megyeszekhely;Egri;Heves;9221;52898;47.899;20.3744
20507;Kurd;kozseg;Dombovari;Tolna;3119;1021;46.449;18.3161
20516;Sarazsadany;kozseg;Sarospataki;Borsod-Abauj-Zemplen;1531;227;48.2634;21.4942
20525;Tass;kozseg;Kunszentmiklosi;Bacs-Kiskun;7473;2702;47.0201;19.0322
20534;Dunavarsany;varos;Szigetszentmiklosi;Pest;2252;8341;47.279;19.0661
20543;Szalapa;kozseg;Zalaszentgroti;Zala;452;183;46.9916;17.1455
20552;Kiralyegyhaza;kozseg;Szentlorinci;Baranya;2289;874;45.9969;17.9686
20561;Ujireg;kozseg;Tamasi;Tolna;1090;273;46.6574;18.1734
20570;Tes;kozseg;Varpalotai;Veszprem;4903;777;47.2579;18.0305
20589;Nagykapornak;kozseg;Zalaegerszegi;Zala;2441;864;46.8182;16.9927
20598;Nagycsepely;kozseg;Siofoki;Somogy;1980;359;46.7498;17.8346
20604;Ikreny;kozseg;Gyori;Gyor-Moson-Sopron;1558;1876;47.654;17.5292
20613;Bucsuszentlaszlo;kozseg;Zalaegerszegi;Zala;154;749;46.7882;16.9308
20622;Rinyaujlak;kozseg;Barcsi;Somogy;2426;266;46.086;17.4188
20640;Cegledbercel;kozseg;Cegledi;Pest;2815;4261;47.215;19.6786
20659;Marok;kozseg;Siklosi;Baranya;1593;400;45.8781;18.5045
20668;Matyus;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;1103;308;48.2832;22.2823
20677;Beregsurany;kozseg;Vasarosnamenyi;Szabolcs-Szatmar-Bereg;1601;961;48.1616;22.5481
20686;Okorag;kozseg;Sellyei;Baranya;1185;154;45.9261;17.8748
20695;Doborhegy;kozseg;Kormendi;Vas;1175;112;46.9912;16.7023
20701;Moragy;kozseg;Bonyhadi;Tolna;1761;709;46.2158;18.643
20710;Bedegker;kozseg;Tabi;Somogy;2600;357;46.651;18.0601
20729;Balatonfenyves;kozseg;Fonyodi;Somogy;5193;1754;46.7177;17.4945
20738;Sajovamos;kozseg;Miskolci;Borsod-Abauj-Zemplen;3122;2021;48.1819;20.8321
20747;Feldebro;kozseg;Egri;Heves;2652;920;47.813;20.2329
20756;Hidegkut;kozseg;Veszpremi;Veszprem;1358;429;47.0012;17.8285
20765;Medgyesbodzas;kozseg;Mezokovacshazai;Bekes;3167;1010;46.5182;20.9602
20774;Csobaj;kozseg;Tokaji;Borsod-Abauj-Zemplen;1961;656;48.0481;21.3402
20783;Simontornya;varos;Tamasi;Tolna;3383;3839;46.757;18.5435
20792;Und;kozseg;Soproni;Gyor-Moson-Sopron;679;319;47.4882;16.694
20817;Sarszentlorinc;kozseg;Paksi;Tolna;4669;965;46.6261;18.6066
20826;Zanka;kozseg;Balatonfuredi;Veszprem;1955;788;46.8729;17.6834
20835;Orbanyosfa;kozseg;Zalaegerszegi;Zala;567;97;46.8499;16.9836
20844;Lacacseke;kozseg;Cigandi;Borsod-Abauj-Zemplen;1625;285;48.3685;21.9932
20853;Urkut;kozseg;Ajkai;Veszprem;2013;1950;47.0825;17.6437
20862;Sarok;kozseg;Mohacsi;Baranya;462;120;45.8413;18.6127
20871;Szin;kozseg;Edelenyi;Borsod-Abauj-Zemplen;1810;838;48.4969;20.6606
20880;Hosszupereszteg;kozseg;Sarvari;Vas;3700;629;47.0955;17.0232
20899;Boda;kozseg;Szentlorinci;Baranya;1542;388;46.0809;18.0478
20905;Mike;kozseg;Kaposvari;Somogy;3241;571;46.242;17.533
20914;Nagyer;kozseg;Makoi;Csongrad;1229;501;46.3704;20.7292
20923;Kisigmand;kozseg;Komaromi;Komarom-Esztergom;1314;482;47.6537;18.0986
20932;Szakonyfalu;kozseg;Szentgotthardi;Vas;1119;357;46.9262;16.2278
20941;Kistolmacs;kozseg;Letenyei;Zala;1220;166;46.4853;16.7528
20950;Belsosard;kozseg;Lenti;Zala;979;96;46.6426;16.4716
20969;Gibart;kozseg;Gonci;Borsod-Abauj-Zemplen;533;309;48.3158;21.1602
20978;Teseny;kozseg;Sellyei;Baranya;1208;286;45.9489;18.048
20987;Tarkany;kozseg;Kisberi;Komarom-Esztergom;6494;1348;47.5901;18.0018
20996;Kemenespalfa;kozseg;Celldomolki;Vas;1372;361;47.1368;17.1738
21005;Tordas;kozseg;Martonvasari;Fejer;1676;2138;47.3446;18.7527
21014;Molnari;kozseg;Letenyei;Zala;1286;686;46.3852;16.8315
21023;Hegyszentmarton;kozseg;Sellyei;Baranya;1878;367;45.9037;18.0903
21032;Alsozsolca;varos;Miskolci;Borsod-Abauj-Zemplen;2602;5619;48.0703;20.882
21041;Karancslapujto;kozseg;Salgotarjani;Nograd;1935;2423;48.1527;19.7361
21050;Pokaszepetk;kozseg;Zalaegerszegi;Zala;1869;926;46.9257;16.9685
21069;Dunaegyhaza;kozseg;Kunszentmiklosi;Bacs-Kiskun;1012;1410;46.8366;18.9536
21078;Dunaszeg;kozseg;Gyori;Gyor-Moson-Sopron;1726;2174;47.7696;17.5401
21087;Vizsoly;kozseg;Gonci;Borsod-Abauj-Zemplen;1840;797;48.385;21.2169
21096;Pecsudvard;kozseg;Pecsi;Baranya;843;798;46.0097;18.2763
21102;Nagyloc;kozseg;Szecsenyi;Nograd;3912;1496;48.0354;19.5726
21111;Jaszladany;nagykozseg;Jaszapati;Jasz-Nagykun-Szolnok;9273;5451;47.3649;20.1654
21120;Szentkiraly;kozseg;Tiszakecskei;Bacs-Kiskun;10189;1857;46.9188;19.9181
21139;Borzonce;kozseg;Nagykanizsai;Zala;560;53;46.5791;16.8877
21148;Apostag;kozseg;Kunszentmiklosi;Bacs-Kiskun;3194;1995;46.8832;18.9673
21157;Vezseny;kozseg;Szolnoki;Jasz-Nagykun-Szolnok;2517;593;47.0336;20.2199
21175;Balatonfured;varos;Balatonfuredi;Veszprem;4645;12800;46.9567;17.8889
21184;Koppanyszanto;kozseg;Tamasi;Tolna;2255;272;46.5929;18.1118
21193;Radostyan;kozseg;Miskolci;Borsod-Abauj-Zemplen;810;552;48.1801;20.6503
21209;Lokoshaza;kozseg;Gyulai;Bekes;5202;1663;46.4298;21.2307
21218;Karcsa;kozseg;Cigandi;Borsod-Abauj-Zemplen;4369;1795;48.3114;21.793
21227;Beszterec;kozseg;Kemecsei;Szabolcs-Szatmar-Bereg;1159;953;48.1567;21.8383
21236;Homrogd;kozseg;Szikszoi;Borsod-Abauj-Zemplen;1343;860;48.2819;20.9133
21245;Sukosd;nagykozseg;Bajai;Bacs-Kiskun;9418;3434;46.2864;18.9958
21254;Szentpeterfa;kozseg;Szombathelyi;Vas;3124;1016;47.092;16.4804
21263;Babosdobrete;kozseg;Zalaegerszegi;Zala;1252;475;46.814;16.7796
21272;Prugy;kozseg;Szerencsi;Borsod-Abauj-Zemplen;3139;2398;48.0833;21.2437
21281;Somogyviszlo;kozseg;Szigetvari;Baranya;1263;235;46.1127;17.765
21290;Laskod;kozseg;Baktaloranthazai;Szabolcs-Szatmar-Bereg;1359;901;48.0545;22.0417
21306;Sarvar;varos;Sarvari;Vas;6465;15226;47.2517;16.9342
21315;Csurgo;varos;Csurgoi;Somogy;5942;4629;46.2643;17.0951
21324;Balatonszentgyorgy;kozseg;Marcali;Somogy;2368;1547;46.6922;17.3
21333;Istvandi;kozseg;Barcsi;Somogy;3030;517;46.02;17.622
21342;Kajaszo;kozseg;Martonvasari;Fejer;2398;1074;47.3265;18.7218
21351;Szikszo;varos;Szikszoi;Borsod-Abauj-Zemplen;3623;5231;48.2015;20.9275
21360;Udvari;kozseg;Tamasi;Tolna;1944;319;46.593;18.511
21379;Kisbucsa;kozseg;Zalaegerszegi;Zala;879;436;46.8154;16.9421
21388;Puspokhatvan;kozseg;Vaci;Pest;2472;1400;47.7759;19.3661
21397;Sumegcsehi;kozseg;Zalaszentgroti;Zala;1743;593;46.9426;17.2178
21403;Nagypirit;kozseg;Devecseri;Veszprem;1017;232;47.2003;17.2254
21412;Ulles;nagykozseg;Morahalmi;Csongrad;4993;2954;46.3371;19.8486
21421;Szomor;kozseg;Tatabanyai;Komarom-Esztergom;1319;1059;47.5919;18.6642
21430;Veszpremfajsz;kozseg;Veszpremi;Veszprem;1174;255;47.0364;17.8957
21449;Nagyberki;kozseg;Kaposvari;Somogy;2174;1441;46.3575;18.0074
21458;Szada;nagykozseg;Godolloi;Pest;1672;5650;47.6363;19.3117
21467;Toalmas;kozseg;Nagykatai;Pest;3940;3445;47.5096;19.6637
21476;Felsorajk;kozseg;Nagykanizsai;Zala;2054;723;46.681;16.9863
21485;Nagydobos;kozseg;Mateszalkai;Szabolcs-Szatmar-Bereg;2693;2294;48.0527;22.3052
21494;Tiszasas;kozseg;Kunszentmartoni;Jasz-Nagykun-Szolnok;2879;1015;46.8211;20.08
21500;Kalocfa;kozseg;Lenti;Zala;1021;148;46.7564;16.561
21519;Pecsbagota;kozseg;Szentlorinci;Baranya;607;106;45.9908;18.073
21528;Harkany;varos;Siklosi;Baranya;2569;4632;45.8478;18.236
21537;Uraiujfalu;kozseg;Sarvari;Vas;1908;844;47.3712;16.984
21546;Mucsony;nagykozseg;Kazincbarcikai;Borsod-Abauj-Zemplen;1755;2888;48.2698;20.6803
21555;Mindszent;varos;Hodmezovasarhelyi;Csongrad;5935;6401;46.524;20.186
21564;Girincs;kozseg;Tiszaujvarosi;Borsod-Abauj-Zemplen;1120;866;47.9698;20.9846
21573;Retkozberencs;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;1580;1109;48.2044;22.0112
21582;Ersekvadkert;kozseg;Balassagyarmati;Nograd;5537;3476;47.9961;19.1989
21591;Csebeny;kozseg;Szigetvari;Baranya;376;87;46.1888;17.925
21607;Papasalamon;kozseg;Papai;Veszprem;1396;344;47.2296;17.4222
21616;Kislippo;kozseg;Siklosi;Baranya;837;284;45.8293;18.5349
21625;Zomba;kozseg;Bonyhadi;Tolna;5730;1926;46.4108;18.5659
21634;Szirak;kozseg;Pasztoi;Nograd;1909;1187;47.8286;19.5301
21643;Zsedeny;kozseg;Sarvari;Vas;643;216;47.3406;16.9047
21652;Nagybajom;varos;Kaposvari;Somogy;10806;3374;46.3936;17.5117
21661;Zabar;kozseg;Salgotarjani;Nograd;1817;422;48.1349;20.0437
21670;Sajokapolna;kozseg;Miskolci;Borsod-Abauj-Zemplen;1051;373;48.1954;20.6849
21689;Nagyivan;kozseg;Tiszafuredi;Jasz-Nagykun-Szolnok;4316;1135;47.486;20.9328
21698;Dravasztara;kozseg;Sellyei;Baranya;1818;389;45.8256;17.8227
21704;Old;kozseg;Siklosi;Baranya;1407;331;45.7889;18.3517
21713;Sulysap;varos;Nagykatai;Pest;4719;8641;47.4543;19.5215
21722;Zagyvaszanto;kozseg;Hatvani;Heves;952;1907;47.7756;19.6705
21731;Kety;kozseg;Bonyhadi;Tolna;1651;710;46.4406;18.5226
21740;Tarcal;kozseg;Tokaji;Borsod-Abauj-Zemplen;5372;2808;48.1298;21.3456
21759;Nemesszalok;kozseg;Papai;Veszprem;2056;834;47.2744;17.3016
21768;Megyaszo;kozseg;Szerencsi;Borsod-Abauj-Zemplen;5342;2614;48.1874;21.0542
21777;Vanyola;kozseg;Papai;Veszprem;1951;520;47.385;17.597
21786;Pazmand;kozseg;Gardonyi;Fejer;2714;2210;47.2836;18.6566
21795;Erdotarcsa;kozseg;Pasztoi;Nograd;1507;460;47.7618;19.5428
21801;Ravazd;kozseg;Pannonhalmi;Gyor-Moson-Sopron;2855;1215;47.5167;17.7527
21810;Varbo;kozseg;Miskolci;Borsod-Abauj-Zemplen;2588;1050;48.1623;20.6195
21829;Hernadkercs;kozseg;Szikszoi;Borsod-Abauj-Zemplen;741;294;48.2419;21.0486
21838;Hegyhatszentmarton;kozseg;Kormendi;Vas;1274;59;46.935;16.48
21847;Peteri;kozseg;Monori;Pest;1189;2387;47.3881;19.4108
21856;Somogyvamos;kozseg;Fonyodi;Somogy;2502;713;46.569;17.6829
21865;Darnozseli;kozseg;Mosonmagyarovari;Gyor-Moson-Sopron;1961;1587;47.8505;17.4269
21874;Piliscsev;kozseg;Esztergomi;Komarom-Esztergom;2491;2399;47.6734;18.8185
21883;Szeghalom;varos;Szeghalmi;Bekes;21713;8566;47.0213;21.1694
21892;Bogadmindszent;kozseg;Sellyei;Baranya;1158;414;45.9063;18.0452
21908;Csokako;kozseg;Mori;Fejer;1092;1447;47.3564;18.2758
21917;Dor;kozseg;Csornai;Gyor-Moson-Sopron;1101;744;47.5979;17.2987
21926;Kapolnasnyek;kozseg;Gardonyi;Fejer;4150;3822;47.2375;18.6723
21935;Cserhathalap;kozseg;Balassagyarmati;Nograd;1047;342;47.9822;19.3755
21944;Akaszto;kozseg;Kiskorosi;Bacs-Kiskun;6488;3221;46.691;19.2064
21953;Banreve;kozseg;Putnoki;Borsod-Abauj-Zemplen;662;1220;48.2971;20.3556
21962;Lesenceistvand;kozseg;Tapolcai;Veszprem;1738;951;46.8703;17.361
21971;Tapszentmiklos;kozseg;Pannonhalmi;Gyor-Moson-Sopron;2075;938;47.4945;17.851
21980;Mihalyi;kozseg;Kapuvari;Gyor-Moson-Sopron;1628;1031;47.5158;17.095
21999;Izsak;varos;Kiskorosi;Bacs-Kiskun;11376;5515;46.8009;19.3595
22008;Tortel;kozseg;Cegledi;Pest;8416;4243;47.1225;19.9386
22017;Szamosbecs;kozseg;Csengeri;Szabolcs-Szatmar-Bereg;671;373;47.8619;22.6899
22026;Fono;kozseg;Kaposvari;Somogy;1061;248;46.4004;17.9534
22035;Zsambok;kozseg;Godolloi;Pest;2335;2411;47.5431;19.6066
22044;Olmod;kozseg;Koszegi;Vas;366;116;47.4143;16.5897
22053;Szabolcsbaka;kozseg;Kisvardai;Szabolcs-Szatmar-Bereg;1984;1094;48.1572;22.1396
22062;Bakonypeterd;kozseg;Pannonhalmi;Gyor-Moson-Sopron;1002;267;47.4654;17.7975
22071;Veleny;kozseg;Szentlorinci;Baranya;709;100;45.9803;18.0494
